altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,horaso2max_estacion29,horaso2max_estacion38,so2max_estacion38,target
254,10.6,0.0,8.6,24,12.6,29,15.0,1.4,6.4,33,0.3,994.5,19,991.8,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.8,0.0,7.2,61,12.3,24,12.0,1.1,4.2,59,0.1,992.9,18,990.6,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.8,0.4,7.6,49,13.9,29,13.0,1.9,7.8,116,0.2,992.1,16,989.5,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.2,0.2,8.6,64,19.7,51,27.0,2.8,11.9,57,3.0,989.7,16,986.6,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.9,0.0,10.4,25,17.4,29,32.0,4.2,13.6,132,8.1,996.1,3,989.2,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.0,0.0,6.0,74,20.0,56,28.0,1.4,4.4,11,8.0,997.4,19,995.0,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.8,0.0,5.2,40,18.4,59,10.0,0.8,3.9,129,8.0,999.0,7,995.9,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.1,0.0,6.3,11,19.9,21,31.0,5.6,19.2,21,8.0,1002.1,6,998.8,3,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.6,0.0,8.1,25,15.2,18,32.0,8.1,19.4,28,8.0,1002.0,20,997.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.6,0.0,2.6,25,14.5,66,99.0,1.1,9.7,44,7.9,999.9,19,997.4,1,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,6.0,0.0,-0.8,74,12.7,54,12.0,1.4,5.6,59,7.9,999.5,14,996.2,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.0,0.0,-0.5,64,14.5,23,15.0,1.1,6.4,122,7.9,999.5,19,995.9,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.0,0.0,0.5,69,13.5,21,14.0,1.9,7.5,113,7.6,996.1,16,989.1,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.7,0.0,3.5,23,13.9,29,15.0,2.2,11.7,131,2.9,989.1,16,984.5,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.0,0.2,8.6,59,13.5,56,14.0,0.8,8.9,65,0.0,986.4,18,984.5,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.1,0.2,9.6,83,14.6,56,33.0,0.6,5.3,39,0.3,985.3,16,978.0,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.0,0.0,7.3,66,16.6,40,99.0,1.1,6.1,71,6.0,982.1,7,975.9,7,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.3,0.0,6.8,25,17.8,21,34.0,1.7,5.8,121,6.9,990.3,4,982.1,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.9,0.0,3.8,83,14.0,34,30.0,1.4,6.7,86,7.3,994.0,4,990.2,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.2,0.0,5.1,59,13.4,10,30.0,6.4,18.6,21,3.7,993.8,16,986.3,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.4,0.0,5.6,28,11.3,26,31.0,6.9,21.4,15,7.8,987.3,8,983.8,7,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.9,0.8,5.7,68,14.1,18,29.0,2.2,14.7,40,6.3,986.5,16,967.0,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.0,0.0,4.1,33,11.9,18,29.0,3.9,13.9,135,7.5,967.0,16,963.0,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.4,0.0,1.0,74,9.9,34,28.0,3.3,15.8,3,5.3,974.0,7,966.5,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.5,6.2,3.2,25,11.8,34,99.0,4.7,14.7,71,6.9,977.9,14,973.9,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.3,0.0,3.2,36,13.4,68,27.0,2.5,16.4,102,0.8,976.6,16,970.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.2,0.0,5.8,73,10.6,34,33.0,5.8,17.8,104,2.1,983.3,4,970.7,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.0,1.4,4.3,68,11.6,21,32.0,4.4,15.0,135,4.1,986.9,19,982.0,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.2,5.2,6.6,9,13.9,56,26.0,4.7,14.2,28,5.6,982.0,16,977.5,7,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.0,1.8,7.2,37,12.9,52,14.0,1.1,7.2,31,1.1,978.0,16,971.6,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.7,0.0,7.3,22,14.1,26,31.0,4.2,15.6,112,1.5,985.5,6,977.2,3,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,0.0,4.4,83,17.9,26,22.0,1.9,7.2,60,7.1,985.1,14,982.2,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.6,0.4,7.5,67,11.8,29,14.0,1.9,8.1,83,0.0,983.2,20,979.7,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.0,0.0,6.1,75,16.0,40,27.0,3.1,10.6,112,4.7,986.8,4,980.7,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.0,0.0,3.8,44,12.2,26,13.0,1.9,8.3,105,3.3,989.4,7,985.2,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.5,0.0,2.4,67,14.6,71,15.0,1.4,5.3,40,6.9,994.9,4,989.1,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.2,0.0,2.4,85,5.9,66,13.0,1.9,7.5,128,0.0,995.1,19,990.3,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.4,1.6,3.0,24,7.8,72,15.0,2.5,6.7,19,0.0,990.6,19,988.5,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.6,0.0,6.1,25,13.1,53,30.0,3.1,8.9,47,4.9,996.8,14,990.0,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.2,0.0,4.4,49,11.9,62,16.0,1.7,6.1,31,3.9,998.2,7,996.0,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.4,0.0,3.3,64,7.4,55,10.0,1.9,5.0,74,0.0,998.4,20,994.5,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.9,0.0,3.8,41,12.0,56,16.0,1.9,5.6,85,3.6,994.7,16,990.8,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.9,0.0,6.2,36,11.6,26,31.0,4.7,11.1,77,1.9,994.9,19,992.4,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.5,0.0,3.1,25,7.9,6,32.0,6.9,21.4,112,7.8,998.6,3,992.3,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,6.0,0.0,3.1,46,8.8,21,32.0,8.6,20.0,48,7.0,998.1,16,991.5,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.8,7.2,0.4,67,11.3,33,28.0,1.7,11.9,56,2.6,991.5,16,962.7,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.0,0.0,4.6,85,11.4,56,28.0,6.9,21.4,112,5.4,970.4,7,962.0,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.0,0.0,4.0,33,10.1,37,27.0,2.8,13.6,109,3.6,978.4,4,970.1,3,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,6.2,0.0,1.9,30,10.4,40,32.0,3.9,12.5,99,7.1,986.0,13,978.3,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.0,3.2,3.8,65,12.3,12,27.0,2.8,11.9,32,4.9,985.4,16,977.8,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,6.2,2.6,3.0,25,9.3,56,31.0,5.3,14.4,63,6.5,978.7,4,976.1,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.0,0.0,1.3,77,6.6,26,31.0,7.8,20.8,93,7.5,982.0,6,977.3,8,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.4,0.0,1.3,37,9.5,24,31.0,3.9,21.7,79,6.8,982.8,19,980.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.0,0.0,-1.0,67,9.0,12,28.0,2.8,12.5,48,4.8,981.2,16,977.8,11,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,3.8,0.0,0.1,70,7.5,22,30.0,3.9,10.6,104,7.2,982.2,14,979.8,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,2.2,0.0,-2.5,69,6.9,22,30.0,1.7,7.2,4,7.7,985.3,18,981.9,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,-0.8,0.0,-3.1,64,1.5,68,31.0,1.4,5.8,3,0.0,985.7,19,983.3,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,0.7,5.8,-1.6,28,3.0,66,31.0,1.9,9.2,39,1.7,985.0,19,980.8,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,0.0,21.4,-0.5,24,0.5,24,28.0,3.3,10.6,140,0.0,980.8,16,976.7,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,1.9,0.0,0.2,41,3.6,62,30.0,4.4,14.2,26,0.0,987.9,4,979.9,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,2.4,0.0,-0.4,49,5.1,26,99.0,5.8,12.2,71,7.8,995.0,14,987.6,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.2,0.0,0.9,65,7.4,56,29.0,5.0,19.2,93,7.8,998.0,19,995.0,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.4,0.0,5.3,81,11.5,53,31.0,6.4,17.2,104,7.4,998.6,19,996.4,11,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.0,0.0,5.1,62,11.0,40,32.0,6.7,17.8,72,7.9,997.0,16,993.4,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.4,0.0,7.3,49,11.6,24,32.0,9.2,21.9,78,6.0,995.9,18,993.6,14,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.3,0.0,6.0,74,14.6,22,32.0,5.8,20.3,44,7.9,997.3,3,993.5,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.9,0.0,2.7,74,15.1,53,31.0,4.4,16.1,72,7.9,997.7,19,994.7,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.0,0.0,3.4,25,14.5,54,29.0,3.3,10.6,85,7.6,997.5,19,994.8,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.6,0.0,0.0,67,11.2,66,14.0,2.2,6.9,50,5.5,996.5,16,987.7,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.4,0.0,3.5,74,7.4,53,14.0,4.2,10.6,38,0.0,987.7,16,978.0,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.8,2.0,3.8,67,15.9,32,27.0,2.5,17.2,55,4.0,981.8,19,976.9,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.2,0.2,3.4,75,13.0,43,30.0,4.4,33.9,134,0.9,982.1,14,969.4,7,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.8,2.8,3.6,36,13.9,45,24.0,3.9,18.1,26,1.1,982.1,16,970.1,20,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.7,1.2,7.5,67,13.9,59,28.0,3.6,16.4,65,7.5,982.3,18,971.0,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.7,6.4,7.3,16,12.1,39,27.0,3.1,11.7,103,0.0,988.6,7,978.4,2,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.6,0.0,6.2,38,15.0,56,30.0,1.9,10.8,65,7.5,993.1,18,988.4,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.0,0.0,6.5,30,19.5,66,32.0,3.6,13.3,55,6.0,993.4,3,990.6,1,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.0,0.0,8.4,40,19.6,53,22.0,1.9,6.7,117,8.3,993.3,16,988.7,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.4,0.2,12.6,58,20.1,22,21.0,3.3,9.7,129,8.0,989.1,14,983.7,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.3,0.2,7.4,35,17.2,21,29.0,5.8,19.4,21,7.0,983.7,16,975.4,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.4,0.0,7.7,68,17.0,56,30.0,3.3,19.7,57,4.0,980.1,14,974.0,20,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.0,0.0,10.6,67,17.5,34,29.0,3.3,14.7,105,5.3,984.1,6,974.6,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.1,0.0,10.1,44,20.1,24,28.0,3.1,13.3,55,8.5,986.2,19,982.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.0,0.0,7.8,74,20.1,53,24.0,3.1,10.8,18,7.0,983.9,14,981.9,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.4,0.0,10.2,24,18.7,66,14.0,2.2,8.6,8,5.8,982.9,16,977.9,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.9,2.4,7.7,40,16.1,53,13.0,2.2,7.8,73,1.6,981.0,16,974.1,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.0,2.0,7.5,25,18.6,23,33.0,3.3,15.3,120,3.0,975.7,7,969.6,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.7,0.0,5.2,69,12.2,54,32.0,4.4,15.6,85,7.6,976.6,19,972.7,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.1,0.0,8.8,77,15.4,26,26.0,3.9,16.4,55,5.3,975.2,7,968.6,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.4,1.4,8.1,45,12.7,31,29.0,4.4,13.6,37,0.0,975.4,5,969.2,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.8,0.0,6.4,25,15.1,55,27.0,3.9,13.6,10,5.2,986.4,7,970.8,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.4,0.0,4.0,74,18.8,56,16.0,1.7,5.0,82,8.2,988.0,14,986.1,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,1.6,7.8,38,14.5,54,32.0,4.4,16.9,67,0.8,991.7,7,984.8,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.2,0.0,8.5,17,16.0,58,31.0,4.7,13.6,69,5.5,996.2,7,991.6,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.4,0.0,3.5,69,15.3,24,15.0,3.9,12.8,87,8.2,1003.0,7,996.2,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.5,0.0,7.1,41,13.9,68,13.0,3.9,11.4,108,2.4,1004.0,14,999.9,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.2,0.0,7.9,67,16.4,54,14.0,3.1,8.3,88,5.2,1000.4,16,992.3,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.3,0.0,7.4,40,17.2,55,15.0,2.2,8.3,115,3.9,993.7,14,988.5,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.8,0.0,4.5,74,19.2,31,13.0,1.9,9.2,37,8.9,988.5,16,985.1,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.8,0.0,5.4,28,20.2,71,14.0,3.3,9.2,78,9.0,990.0,14,985.9,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.2,0.0,6.8,62,19.7,61,13.0,6.4,13.9,43,6.0,987.0,14,981.2,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.0,8.8,8.8,37,15.2,18,14.0,6.9,21.7,113,0.8,984.1,16,976.4,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.4,0.0,6.2,67,12.5,50,30.0,5.6,13.1,51,0.0,997.1,7,977.2,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.7,0.0,6.6,83,16.8,55,14.0,2.2,9.2,113,9.3,1004.2,7,997.1,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.0,0.0,6.4,30,17.5,40,15.0,2.8,10.0,46,4.3,1004.2,16,998.4,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.2,0.0,7.7,76,16.6,53,13.0,1.4,7.5,63,6.5,1000.7,19,998.0,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.6,0.0,7.2,27,18.0,71,31.0,1.7,5.8,86,7.5,1000.9,19,997.6,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.5,0.0,7.9,25,17.1,69,33.0,4.4,12.2,58,8.5,998.0,16,991.7,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.5,0.0,7.4,42,15.6,55,14.0,2.5,14.2,37,2.2,993.8,16,990.4,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.2,0.0,7.3,14,13.1,19,15.0,3.6,10.3,37,1.7,995.3,7,993.3,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,0.0,9.3,24,13.2,56,15.0,2.8,9.4,21,0.0,1000.1,7,994.9,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.6,0.0,8.0,24,15.1,55,14.0,1.7,4.7,6,0.0,1000.2,15,996.2,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.6,0.0,7.0,25,16.1,66,99.0,0.6,5.0,71,4.9,996.2,16,988.5,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.4,0.0,5.8,38,17.1,59,29.0,0.8,9.2,133,6.0,990.0,14,986.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.0,0.0,8.4,64,17.7,53,30.0,2.2,10.0,25,7.4,993.0,19,990.0,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.4,0.0,7.5,74,17.2,56,29.0,1.9,6.7,127,7.8,991.8,16,985.0,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.4,0.0,7.1,25,13.6,53,33.0,6.1,15.3,120,6.3,987.6,14,984.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.9,0.0,6.6,25,13.2,21,33.0,6.7,16.4,112,10.2,990.5,4,987.4,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.4,0.0,1.7,66,17.2,32,28.0,1.7,10.0,25,10.4,993.6,15,990.4,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.8,0.0,5.1,64,22.5,59,99.0,3.6,13.3,71,9.7,992.6,15,988.5,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.6,0.0,7.0,25,16.1,55,33.0,5.0,13.1,73,7.4,992.9,4,989.4,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.1,0.0,3.1,39,17.1,54,33.0,2.2,8.6,8,10.6,993.2,15,989.6,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.7,0.0,8.2,25,15.2,69,34.0,6.1,16.4,100,8.6,996.9,6,991.5,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.1,0.0,6.9,74,15.3,54,30.0,6.9,19.2,113,10.4,996.4,20,993.4,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.0,0.0,8.7,64,17.2,40,31.0,8.6,18.6,44,10.7,996.9,3,994.5,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.6,0.0,9.0,25,18.3,59,30.0,8.6,20.8,95,10.7,996.6,16,990.4,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.6,0.0,6.3,25,15.0,26,32.0,7.8,20.3,102,9.5,992.6,20,986.2,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,8.8,0.0,5.1,25,12.4,32,32.0,8.3,18.9,46,5.4,986.9,16,979.0,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.6,0.0,3.5,64,11.6,61,31.0,7.8,20.3,102,10.8,990.3,14,985.1,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.1,0.0,5.3,64,14.9,71,32.0,8.3,21.4,46,9.2,991.6,15,987.9,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,0.0,6.6,30,15.9,32,31.0,8.1,18.6,18,10.5,990.2,7,986.9,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.2,0.0,5.2,79,19.3,32,29.0,2.5,10.6,85,11.0,993.0,7,989.7,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.6,0.0,2.7,39,22.6,69,32.0,0.8,7.2,54,10.9,995.4,15,991.2,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.6,0.0,8.8,41,22.3,55,31.0,2.2,10.3,20,10.5,995.0,15,989.4,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.4,0.0,7.4,31,23.3,24,32.0,1.9,14.4,122,7.9,995.1,7,987.9,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.3,0.0,9.2,64,19.4,23,29.0,3.3,12.8,39,9.0,997.9,19,994.9,1,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.2,0.0,5.4,68,23.0,25,15.0,2.2,9.7,13,10.8,1000.3,14,996.4,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.4,0.0,6.6,64,24.2,55,14.0,4.7,13.3,108,10.6,1000.3,15,995.6,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,17.8,0.0,10.8,40,24.9,53,13.0,3.1,10.6,144,9.9,999.0,15,993.7,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.5,0.0,7.4,68,25.6,55,14.0,3.6,11.1,22,10.8,995.3,16,987.9,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.6,0.0,8.7,66,24.6,40,14.0,2.2,8.3,35,7.0,990.2,16,983.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,17.0,0.0,7.9,40,26.0,71,29.0,0.8,10.0,145,10.8,984.8,15,980.8,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.0,0.0,9.6,25,22.3,22,32.0,6.9,19.2,40,10.8,985.2,7,980.1,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.8,0.0,7.8,64,19.9,54,32.0,3.6,16.1,25,11.3,988.7,7,985.1,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.0,0.0,7.4,44,22.5,69,30.0,4.2,15.3,54,11.3,989.3,14,984.0,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,0.0,6.2,25,16.3,21,32.0,8.1,21.1,66,11.4,987.1,4,982.6,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.3,0.0,4.8,64,17.8,55,32.0,3.9,18.3,28,11.4,993.3,7,986.4,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.0,0.0,4.9,38,21.0,56,14.0,3.1,8.9,71,9.7,994.3,11,988.4,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.7,6.8,7.8,72,11.6,22,13.0,3.1,8.6,113,0.0,990.5,16,987.9,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.4,0.8,10.1,41,18.7,54,16.0,2.5,8.3,116,3.2,987.9,16,980.5,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,9.6,7.7,25,14.6,55,31.0,5.0,15.8,22,2.0,992.7,7,981.2,1,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.0,0.0,5.7,70,16.4,32,32.0,6.1,16.9,27,11.3,995.5,14,992.5,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.4,0.0,5.2,60,19.7,24,30.0,1.7,6.4,105,7.1,994.9,16,989.6,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.6,0.0,10.9,25,22.4,61,13.0,1.1,6.7,78,6.6,989.9,16,985.3,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.8,0.2,8.0,29,19.5,32,32.0,2.2,14.7,40,6.1,989.7,15,984.5,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.9,0.0,6.0,40,15.8,54,31.0,6.1,17.2,104,11.1,989.6,14,985.1,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.2,0.0,5.4,17,14.9,61,34.0,7.5,17.8,36,11.6,990.0,7,986.3,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,12.8,0.0,5.8,38,19.7,68,34.0,4.7,11.9,49,11.7,990.9,15,987.5,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,14.8,0.2,6.8,44,22.8,69,32.0,1.7,7.8,74,8.0,988.6,16,983.2,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.7,6.8,11.6,39,19.8,69,99.0,1.7,6.4,71,2.3,985.0,9,981.5,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.8,2.6,11.3,40,20.4,59,12.0,2.2,9.2,89,5.5,983.9,7,980.9,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.2,0.8,9.8,83,16.5,33,13.0,2.8,9.4,90,0.1,989.4,4,983.3,3,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.6,0.0,8.8,64,22.3,53,16.0,3.6,13.1,112,9.5,990.1,9,987.1,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.2,6.0,9.7,27,20.8,24,15.0,2.8,11.4,12,3.9,989.9,11,985.9,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.1,1.2,10.0,64,22.2,33,11.0,3.6,11.1,116,6.7,987.4,16,979.6,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
